Date,High,Low,Open,Close,Volume,Adj Close
2018-04-18,30.690000534057617,29.739999771118164,30.290000915527344,30.040000915527344,32883533.0,28.909732818603516
2018-04-19,30.530000686645508,30.030000686645508,30.329999923706055,30.229999542236328,25627525.0,29.09258270263672
2018-04-20,30.5,29.920000076293945,30.18000030517578,30.149999618530273,25479546.0,29.015592575073242
2018-04-23,30.290000915527344,29.790000915527344,29.8799991607666,29.90999984741211,20171425.0,28.784624099731445
2018-04-24,31.100000381469727,29.799999237060547,29.850000381469727,30.93000030517578,46983212.0,29.766244888305664
2018-04-25,30.649999618530273,29.959999084472656,30.649999618530273,30.1200008392334,39768418.0,28.986722946166992
2018-04-26,30.299999237060547,28.260000228881836,30.299999237060547,28.5,81226255.0,27.427675247192383
2018-04-27,28.75,27.420000076293945,28.65999984741211,28.399999618530273,38195829.0,27.331438064575195
2018-05-02,28.65999984741211,27.6299991607666,28.399999618530273,27.68000030517578,39717081.0,26.63852882385254
2018-05-03,27.65999984741211,26.559999465942383,27.649999618530273,27.329999923706055,54241986.0,26.30169677734375
2018-05-04,27.559999465942383,26.809999465942383,27.260000228881836,26.90999984741211,42538360.0,25.897499084472656
2018-05-07,27.510000228881836,26.719999313354492,27.010000228881836,27.3799991607666,40845367.0,26.349815368652344
2018-05-08,28.860000610351562,27.329999923706055,27.399999618530273,28.690000534057617,65581753.0,27.61052703857422
2018-05-09,28.5,28.0,28.5,28.200000762939453,40903079.0,27.13896369934082
2018-05-10,28.530000686645508,27.700000762939453,28.31999969482422,28.06999969482422,42963957.0,27.013853073120117
2018-05-11,28.190000534057617,27.729999542236328,28.100000381469727,27.940000534057617,31830373.0,26.88874626159668
2018-05-14,28.290000915527344,27.8700008392334,28.079999923706055,27.940000534057617,35083854.0,26.88874626159668
2018-05-15,28.149999618530273,27.34000015258789,28.110000610351562,27.75,40506926.0,26.705894470214844
2018-05-16,27.75,27.209999084472656,27.549999237060547,27.229999542236328,37323806.0,26.205459594726562
2018-05-17,27.219999313354492,26.770000457763672,27.190000534057617,26.790000915527344,44562387.0,25.782014846801758
2018-05-18,27.149999618530273,26.530000686645508,26.700000762939453,27.149999618530273,40722227.0,26.128469467163086
2018-05-21,27.110000610351562,26.809999465942383,27.079999923706055,27.06999969482422,43244676.0,26.05147933959961
2018-05-22,27.049999237060547,26.579999923706055,27.049999237060547,26.719999313354492,41546903.0,25.71464729309082
2018-05-23,27.170000076293945,26.559999465942383,26.719999313354492,26.799999237060547,43317062.0,25.791637420654297
2018-05-24,26.850000381469727,26.520000457763672,26.799999237060547,26.649999618530273,24161093.0,25.647281646728516
2018-05-25,26.90999984741211,26.31999969482422,26.68000030517578,26.389999389648438,27000546.0,25.397064208984375
2018-05-28,26.81999969482422,26.299999237060547,26.389999389648438,26.5,25459499.0,25.502925872802734
2018-05-29,26.3700008392334,25.34000015258789,26.299999237060547,25.600000381469727,55605235.0,24.636789321899414
2018-05-30,25.209999084472656,24.579999923706055,25.209999084472656,24.639999389648438,54016882.0,23.712909698486328
2018-05-31,25.68000030517578,24.559999465942383,24.770000457763672,25.59000015258789,70589325.0,24.627164840698242
2018-06-01,26.459999084472656,25.299999237060547,25.389999389648438,26.0,52077082.0,25.021738052368164
2018-06-04,27.3799991607666,26.280000686645508,26.299999237060547,27.299999237060547,78919077.0,26.272825241088867
2018-06-05,27.770000457763672,26.84000015258789,27.290000915527344,27.489999771118164,60684137.0,26.455677032470703
2018-06-06,27.540000915527344,26.850000381469727,27.299999237060547,26.989999771118164,50816253.0,25.974489212036133
2018-06-07,27.639999389648438,26.950000762939453,27.06999969482422,27.389999389648438,59753575.0,26.359437942504883
2018-06-08,27.18000030517578,26.549999237060547,27.100000381469727,26.709999084472656,38854508.0,25.70502471923828
2018-06-11,27.729999542236328,26.68000030517578,26.739999771118164,27.309999465942383,52643679.0,26.28244972229004
2018-06-12,27.829999923706055,27.229999542236328,27.56999969482422,27.709999084472656,49837248.0,26.66739845275879
2018-06-13,28.25,27.309999465942383,27.40999984741211,27.639999389648438,60284357.0,26.600032806396484
2018-06-14,27.760000228881836,27.1200008392334,27.479999542236328,27.3700008392334,35760445.0,26.340192794799805
2018-06-15,28.299999237060547,27.329999923706055,27.3700008392334,27.989999771118164,69819518.0,26.936864852905273
